City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Wind Speed,Current Description
366,Pudozh,RU,61.8099,36.5345,22.15,97,6.71,overcast clouds
367,Bonavista,CA,48.6499,-53.1147,27.0,100,8.05,overcast clouds
368,Klyuchi,RU,52.2667,79.1667,13.89,95,8.19,broken clouds
369,Nouakchott,MR,18.0858,-15.9785,68.0,60,8.05,scattered clouds
370,Olafsvik,IS,64.8945,-23.7142,33.21,94,2.46,snow
371,Caravelas,BR,-17.7125,-39.2481,77.45,80,6.91,clear sky
372,Namatanai,PG,-3.6667,152.4333,83.26,79,12.57,overcast clouds
373,Saint Pete Beach,US,27.7253,-82.7412,64.0,51,5.44,clear sky
374,Ambovombe,MG,-25.1667,46.0833,77.04,86,6.8,clear sky
375,Cay,TR,38.5917,31.0286,28.08,84,5.59,clear sky
376,Fenoarivo,MG,-18.933,47.4354,62.6,94,3.15,scattered clouds
377,Seydi,TM,39.4816,62.9137,45.43,51,9.53,scattered clouds
378,Eucaliptus,BO,-17.5833,-67.5167,62.6,34,10.36,broken clouds
379,West Odessa,US,31.8424,-102.4988,69.8,24,12.66,clear sky
380,Dunedin,NZ,-45.8742,170.5036,59.0,61,8.01,broken clouds
381,Hirara,JP,24.8,125.2833,57.2,58,6.91,scattered clouds
382,Hirna,ET,9.2167,41.1,59.0,46,2.86,clear sky
383,Ust-Kuyga,RU,70.0167,135.6,-41.75,79,0.63,overcast clouds
384,Keuruu,FI,62.2667,24.7,19.4,93,10.36,light snow
385,Kamenka,RU,51.3223,42.7678,33.01,91,17.92,overcast clouds
386,Odesskoye,RU,54.2111,72.9651,11.91,95,4.83,scattered clouds
387,Sinnamary,GF,5.3833,-52.95,77.22,88,12.39,moderate rain
388,Kilindoni,TZ,-7.9139,39.6668,82.69,76,16.11,broken clouds
389,Muros,ES,42.7762,-9.0603,57.0,84,7.0,overcast clouds
390,Manuk Mangkaw,PH,4.8,119.85,80.94,79,14.81,overcast clouds
391,Mount Gambier,AU,-37.8333,140.7667,59.0,94,11.5,overcast clouds
392,Karaikkudi,IN,10.0667,78.7833,72.54,85,9.95,broken clouds
393,Sampang,ID,-7.1872,113.2394,75.2,94,9.22,haze
394,Garzon,CO,2.1959,-75.6278,80.19,59,1.19,overcast clouds
395,Toora-Khem,RU,52.4675,96.11,16.25,95,4.29,light snow
396,Mnogovershinnyy,RU,53.9353,139.9242,-9.29,92,4.72,overcast clouds
397,Klaeng,TH,12.7797,101.6483,75.0,92,2.75,broken clouds
398,Yarkovo,RU,57.4028,67.0786,11.1,96,5.37,overcast clouds
399,Pahrump,US,36.2083,-115.9839,52.0,54,8.01,overcast clouds
400,Terekli-Mekteb,RU,44.1671,45.8698,38.39,76,6.67,overcast clouds
401,Jaen,ES,38.0,-3.5,54.0,10,5.21,clear sky
402,Norman Wells,CA,65.282,-126.8329,-27.4,68,3.44,few clouds
403,Mweka,CD,-4.85,21.5667,73.26,75,1.07,overcast clouds
404,Zhongshu,CN,24.5167,103.7667,49.03,91,5.3,overcast clouds
405,Korla,CN,41.7597,86.1469,22.24,83,3.27,clear sky
406,Naze,JP,28.3667,129.4833,53.6,58,11.5,broken clouds
407,Dickinson,US,29.4608,-95.0513,62.6,59,11.5,clear sky
408,Nicoya,CR,10.1483,-85.452,86.0,42,26.46,clear sky
409,Salalah,OM,17.0151,54.0924,73.4,60,6.91,broken clouds
410,Terrace,CA,54.5163,-128.6035,17.6,73,19.57,snow
411,Bagdarin,RU,54.4333,113.6,-30.69,79,1.21,few clouds
412,Ergani,TR,38.2653,39.7621,37.4,100,10.36,light snow
413,Turukhansk,RU,65.8167,87.9833,-30.17,77,5.7,overcast clouds
414,Bairiki,KI,1.3292,172.9752,84.2,74,12.66,scattered clouds
415,Ucluelet,CA,48.9329,-125.5528,45.0,87,14.97,overcast clouds
416,Comodoro Rivadavia,AR,-45.8667,-67.5,62.6,42,11.5,clear sky
417,Novikovo,RU,51.1537,37.8879,28.33,98,13.09,snow
418,Gamba,GA,-2.65,10.0,78.12,89,6.4,moderate rain
419,The Valley,AI,18.217,-63.0578,78.8,83,6.91,few clouds
420,Mapiri,BO,-15.25,-68.1667,78.73,70,1.61,overcast clouds
421,Mizan Teferi,ET,6.9833,35.5833,67.77,59,2.15,overcast clouds
422,Fairbanks,US,64.8378,-147.7164,5.0,84,2.21,clear sky
423,Saint Anthony,US,45.0205,-93.218,25.0,68,9.22,overcast clouds
424,Port-De-Bouc,FR,43.4,4.9833,51.8,71,10.36,clear sky
425,Deputatskiy,RU,69.3,139.9,-31.14,86,2.17,overcast clouds
426,Honiara,SB,-9.4333,159.95,82.89,75,7.45,heavy intensity rain
427,Port Blair,IN,11.6667,92.75,78.75,81,7.45,broken clouds
428,Roald,NO,62.5833,6.1333,33.8,93,18.41,light snow
429,Pemangkat,ID,1.1667,108.9667,75.51,93,11.41,light rain
430,Praxedis Guerrero,MX,31.3667,-106.0167,57.2,44,3.44,overcast clouds
431,Tsuruoka,JP,38.7217,139.8217,28.4,86,26.46,snow
432,Zabolotovka,RU,50.2737,39.3147,32.81,96,17.29,snow
433,Binika,IN,21.0333,83.8,65.73,57,0.38,few clouds
434,Fomboni,KM,-12.28,43.7425,83.77,73,11.72,scattered clouds
435,Langsa,ID,4.4683,97.9683,72.55,92,2.28,overcast clouds
436,Xico,MX,19.2667,-98.9333,73.4,27,9.22,scattered clouds
437,Iracoubo,GF,5.4802,-53.2011,77.05,88,12.37,overcast clouds
438,Pedernales,DO,18.0384,-71.744,78.35,63,3.18,clear sky
439,Mount Isa,AU,-20.7333,139.5,87.8,51,5.75,broken clouds
440,Tisul,RU,55.7611,88.3122,10.2,95,14.2,light snow
441,Donauworth,DE,48.7,10.8,41.0,93,5.01,light rain
442,Mandalgovi,MN,45.7625,106.2708,14.77,90,11.48,broken clouds
443,Acari,PE,-15.4311,-74.6158,79.23,52,8.39,clear sky
444,Vestmanna,FO,62.1564,-7.1664,33.8,64,4.61,overcast clouds
445,Najran,SA,17.4924,44.1277,64.4,22,4.27,clear sky
446,Kunjah,PK,32.5285,73.9737,42.8,93,4.41,fog
447,Maiduguri,NG,11.8464,13.1603,68.72,27,11.18,clear sky
448,Kiruna,SE,67.8557,20.2251,-7.6,84,3.44,light snow
449,Dingle,PH,10.9995,122.6711,73.89,90,11.97,overcast clouds
450,Woodward,US,36.4337,-99.3904,59.0,36,24.16,clear sky
451,Eraniel,IN,8.2,77.3,80.6,78,3.83,mist
452,Bonnyville,CA,54.2668,-110.735,8.6,66,3.44,clear sky
453,Altagracia De Orituco,VE,9.8601,-66.3814,76.77,63,7.94,scattered clouds
454,General Roca,AR,-39.0333,-67.5833,69.8,68,12.66,clear sky
455,Bom Jesus,BR,-9.0744,-44.3586,80.78,57,2.55,broken clouds
456,Pisco,PE,-13.7,-76.2167,77.0,69,18.41,clear sky
457,Barmer,IN,25.75,71.3833,50.72,35,5.5,clear sky
458,Yambio,SS,4.5721,28.3955,77.68,28,4.38,overcast clouds
459,Sibolga,ID,1.7427,98.7792,74.07,91,1.48,overcast clouds
460,Sayat,TM,38.7839,63.8803,51.8,24,13.8,scattered clouds
461,Henties Bay,NA,-22.116,14.2845,66.99,84,6.82,scattered clouds
462,Nizhniy Odes,RU,63.6445,54.856,0.37,92,12.68,overcast clouds
463,Port-Cartier,CA,50.0334,-66.8654,14.0,57,8.05,few clouds
464,Deder,ET,9.3167,41.45,54.21,52,1.45,clear sky
465,Ca Mau,VN,9.1769,105.15,71.8,82,4.99,overcast clouds
466,Springfield,US,37.2153,-93.2982,48.99,49,16.11,clear sky
467,Ust-Tsilma,RU,65.441,52.1498,-4.86,90,8.81,overcast clouds
468,Sechura,PE,-5.5569,-80.8222,82.18,56,16.37,clear sky
469,Nohar,IN,29.1833,74.7667,51.3,39,4.18,clear sky
470,Mao,ES,39.8885,4.2658,55.4,94,4.61,clear sky
471,Asau,RO,46.4333,26.4,39.2,75,10.36,clear sky
472,Chumikan,RU,54.7183,135.315,-13.38,87,10.63,overcast clouds
473,Senno,RU,59.5336,33.9167,30.99,92,1.99,overcast clouds
474,Dudinka,RU,69.4058,86.1778,-36.06,78,5.77,clear sky
475,Vagay,RU,57.9375,69.0217,3.42,94,7.99,overcast clouds
476,Acapulco,MX,16.8634,-99.8901,84.2,70,11.5,broken clouds
477,Camocim,BR,-2.9022,-40.8411,80.49,77,14.83,overcast clouds
478,Aklavik,CA,68.2191,-135.0107,-31.0,75,3.44,scattered clouds
479,Ratnagiri,IN,16.9833,73.3,73.2,52,3.91,overcast clouds
480,Bairnsdale,AU,-37.8333,147.6167,66.0,94,1.01,broken clouds
481,Whyalla,AU,-33.0333,137.5833,68.0,68,12.66,overcast clouds
482,Rognan,NO,67.0953,15.3878,21.2,49,21.85,broken clouds
483,Kirakira,SB,-10.4544,161.9205,82.62,80,14.56,overcast clouds
484,Luba,GQ,3.4568,8.5547,78.8,89,6.91,few clouds
485,Pontes E Lacerda,BR,-15.2261,-59.3353,80.69,75,3.47,scattered clouds
486,Tautira,PF,-17.7333,-149.15,87.8,62,11.5,moderate rain
487,Arinos,BR,-15.9169,-46.1056,78.96,55,2.93,broken clouds
488,Bakchar,RU,57.0186,82.0711,-13.99,88,7.2,overcast clouds
489,Ojinaga,MX,29.5667,-104.4167,72.0,26,1.86,clear sky
490,Conde,BR,-7.2597,-34.9075,80.6,78,9.22,few clouds
491,Sundsvall,SE,62.3913,17.3063,8.01,92,4.61,light snow
492,Pekin,CN,39.9075,116.3972,25.0,57,4.47,clear sky
493,Tamluk,IN,22.3,87.9167,62.6,82,3.44,mist
494,Leninskoye,KZ,41.7589,69.3864,35.6,51,4.61,clear sky
495,Usukhchay,RU,41.4225,47.9132,39.2,93,2.84,overcast clouds
496,Pochutla,MX,15.7432,-96.4661,93.2,38,11.5,scattered clouds
497,Yetkul,RU,54.8221,61.588,1.4,92,4.47,overcast clouds
498,Altamira,BR,-3.2033,-52.2064,86.0,70,3.44,few clouds
499,Kandrian,PG,-6.2167,149.55,82.85,75,16.78,overcast clouds
500,Lasa,IT,46.6166,10.7002,37.0,93,3.44,snow
501,Samarai,PG,-10.6167,150.6667,82.29,76,7.18,broken clouds
502,Kiama,AU,-34.6833,150.8667,72.0,94,1.01,light rain
503,Xingyi,CN,24.1877,102.817,49.28,95,4.07,overcast clouds
504,Sola,VU,-13.8833,167.55,84.2,84,17.16,broken clouds
505,Palmer,US,42.1584,-72.3287,16.0,45,14.97,few clouds
506,Sorong,ID,-0.8833,131.25,78.48,82,5.99,overcast clouds
507,Roxas,PH,11.5853,122.7511,76.3,84,20.2,overcast clouds
508,Mbarara,UG,-0.608,30.65,65.21,62,2.84,broken clouds
509,Tura,IN,25.5198,90.2201,54.66,54,1.32,clear sky
510,Richards Bay,ZA,-28.783,32.0377,71.91,88,1.61,broken clouds
511,Qasigiannguit,GL,68.8193,-51.1922,-0.4,55,8.05,clear sky
512,Yeppoon,AU,-23.1333,150.7333,77.0,69,12.66,broken clouds
513,Sorland,NO,67.667,12.6934,19.4,79,3.44,scattered clouds
514,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,95.07,37,6.33,broken clouds
515,Poya,NC,-21.35,165.15,81.43,68,3.49,few clouds
516,Muyezerskiy,RU,63.9333,31.65,15.75,96,10.25,light snow
517,Bondo,CD,3.8146,23.6866,74.66,70,1.41,broken clouds
518,Murray Bridge,AU,-35.1167,139.2667,63.0,77,12.55,overcast clouds
519,Bushehr,IR,28.9684,50.8385,68.18,56,2.39,broken clouds
520,Bambanglipuro,ID,-7.95,110.2833,75.06,91,4.79,heavy intensity rain
521,Vega De Alatorre,MX,20.0333,-96.6333,70.75,75,8.52,overcast clouds
522,Waverly,US,42.7392,-84.6208,24.8,54,1.54,clear sky
523,Orodara,BF,10.9492,-4.9342,78.8,29,6.91,clear sky
524,Kambia,SL,9.1167,-12.9167,75.06,83,4.92,clear sky
525,Abu Dhabi,AE,24.4667,54.3667,68.0,52,6.91,clear sky
526,Yichun,CN,47.7,128.9,-16.08,89,1.5,light snow
527,Hit,IQ,33.6416,42.8251,52.0,60,9.1,clear sky
528,Kuantan,MY,3.8077,103.326,73.4,94,2.3,few clouds
529,Ystad,SE,55.4297,13.8204,30.2,80,6.91,overcast clouds
530,Sakakah,SA,29.9697,40.2064,48.2,53,14.97,clear sky
531,Svetlaya,RU,46.5389,138.3297,4.28,90,13.47,overcast clouds
532,Alexandria,EG,31.2156,29.9553,55.4,76,8.05,scattered clouds
533,Rocha,UY,-34.4833,-54.3333,74.7,59,9.26,scattered clouds
534,Anito,PH,12.4497,125.2886,75.9,87,19.37,overcast clouds
535,Valleyview,CA,55.0667,-117.2859,8.6,66,6.91,clear sky
536,Qaqortoq,GL,60.7167,-46.0333,44.6,29,25.32,broken clouds
537,Pangody,RU,65.85,74.4859,-42.45,80,6.29,scattered clouds
538,Guaymas,MX,27.9333,-110.9,72.0,68,11.5,overcast clouds
539,Nantucket,US,41.2835,-70.0995,19.0,67,27.63,light snow
540,Jasper,US,37.2001,-94.3502,53.6,43,12.66,clear sky
541,Komatipoort,ZA,-25.4332,31.9548,75.0,90,2.19,clear sky
542,Gerash,IR,27.6652,54.1371,53.6,32,1.28,clear sky
543,Svay Rieng,KH,11.0879,105.7993,70.56,63,4.88,broken clouds
544,Bukene,TZ,-4.2333,32.8833,64.33,91,2.37,light rain
545,Puerto Rico,AR,-26.796,-55.024,80.44,79,5.93,clear sky
546,Makarov,RU,48.6333,142.8,12.4,92,13.71,light snow
547,Machiques,VE,10.0644,-72.545,84.6,50,10.65,overcast clouds
548,Rawson,AR,-43.3002,-65.1023,59.36,55,17.83,few clouds
549,Tula,RU,54.2044,37.6111,26.1,97,12.8,light snow
550,Axim,GH,4.8699,-2.2405,78.21,87,3.89,light rain
551,Kilingi-Nomme,EE,58.1503,24.9642,25.93,98,8.46,light snow
552,Dera Ghazi Khan,PK,30.0561,70.6348,50.07,40,3.33,clear sky
553,Vestmannaeyjar,IS,63.4427,-20.2734,36.61,79,7.92,overcast clouds
554,Yeniseysk,RU,58.4497,92.1703,-21.66,87,4.32,overcast clouds
555,San,ML,13.3034,-4.8956,76.08,17,9.1,clear sky
556,Marco,US,25.9726,-81.729,71.6,43,5.75,clear sky
557,Beaufort,MY,5.3473,115.7455,77.0,88,2.3,few clouds
558,Imeni Poliny Osipenko,RU,52.4201,136.4853,-7.44,91,10.36,light snow
559,Jerome,US,42.7241,-114.5186,42.8,65,11.5,overcast clouds
560,Dicabisagan,PH,17.0818,122.4157,68.92,82,13.94,overcast clouds
561,Huarmey,PE,-10.0681,-78.1522,74.43,67,9.89,scattered clouds
562,Morondava,MG,-20.2833,44.2833,81.99,78,2.39,overcast clouds
563,Uchiza,PE,-8.4592,-76.4633,79.57,82,1.07,broken clouds
564,Bani Walid,LY,31.7566,13.9942,61.36,39,11.16,clear sky
565,Boguchany,RU,58.3814,97.4531,-26.66,82,6.38,overcast clouds
566,Wanning,CN,18.8003,110.3967,65.98,82,5.79,overcast clouds
567,Tototlan,MX,20.55,-102.8,78.8,25,8.05,clear sky
568,Myitkyina,MM,25.3833,97.4,55.99,62,2.91,clear sky
569,Tolu,CO,9.5239,-75.5814,83.01,65,17.94,overcast clouds
570,Northam,GB,51.0333,-4.2167,46.0,92,10.0,moderate rain
571,Daru,PG,-9.0763,143.2092,77.59,86,12.26,heavy intensity rain
572,Rio Grande,BR,-32.035,-52.0986,80.01,88,2.86,broken clouds
573,Amapa,BR,1.0,-52.0,74.79,95,4.07,light rain
574,Zayukovo,RU,43.6161,43.3339,35.6,100,2.73,light intensity drizzle
575,Vao,NC,-22.6667,167.4833,75.67,76,22.28,overcast clouds
576,Baykit,RU,61.67,96.37,-40.45,75,4.65,overcast clouds
577,Hofn,IS,64.2539,-15.2082,21.2,86,4.61,clear sky
578,Zwedru,LR,6.0667,-8.1281,74.93,91,4.59,broken clouds
579,Caramay,PH,10.1815,119.236,76.93,80,11.86,overcast clouds
580,San Nicolas,PH,18.1725,120.5953,62.6,94,1.14,few clouds
581,Kasongo-Lunda,CD,-6.4667,16.8167,70.83,87,1.36,light rain
582,Sabha,LY,27.0377,14.4283,51.53,65,2.44,clear sky
583,Peniche,PT,39.3558,-9.3811,57.0,95,8.99,overcast clouds
584,Buritama,BR,-21.0661,-50.1472,76.87,80,7.16,overcast clouds
585,Mae Sot,TH,16.7167,98.5667,68.34,86,1.59,overcast clouds
586,Tezu,IN,27.9167,96.1667,57.7,36,3.29,few clouds
587,Lodwar,KE,3.1191,35.5973,82.22,40,6.76,clear sky
588,Margate,GB,51.3813,1.3862,46.99,84,1.99,overcast clouds
589,Tutoia,BR,-2.7619,-42.2744,84.2,79,13.8,broken clouds
590,Yarega,RU,63.4354,53.5765,4.84,94,10.51,overcast clouds
591,Inskoy,RU,54.4297,86.44,19.71,97,13.51,light snow
592,Guiyang,CN,26.5833,106.7167,39.2,93,6.71,mist
593,Vila Franca Do Campo,PT,37.7167,-25.4333,59.0,88,10.36,few clouds
594,Glushkovo,RU,51.3392,34.6328,25.27,97,7.9,overcast clouds
595,Maceio,BR,-9.6658,-35.7353,75.2,94,2.3,broken clouds
596,Shenjiamen,CN,29.9576,122.298,44.13,71,11.21,clear sky
597,Buraydah,SA,26.326,43.975,55.4,50,5.75,clear sky
598,Segou,ML,13.4317,-6.2157,74.73,18,7.54,clear sky
599,Preobrazheniye,RU,42.9019,133.9064,0.48,79,8.61,few clouds
600,Aberystwyth,GB,52.4155,-4.0829,43.0,100,5.39,overcast clouds
601,Calama,CL,-22.4667,-68.9333,71.6,12,24.16,clear sky
602,Malindi,KE,-3.2175,40.1191,80.6,78,13.8,broken clouds
603,Rybnoye,RU,54.7256,39.5119,26.4,98,15.79,snow
604,Neya,RU,58.2972,43.8681,22.8,97,8.25,overcast clouds
605,Zavyalovo,RU,54.5053,82.4484,19.4,86,8.95,broken clouds
606,Brainerd,US,46.358,-94.2008,21.2,73,6.91,haze
607,Brae,GB,60.3964,-1.353,33.8,75,14.97,scattered clouds
608,Atar,MR,20.5169,-13.0499,68.76,23,9.1,clear sky
609,Uyovu,TZ,-3.2833,31.5258,63.91,89,4.56,scattered clouds
610,Hrodna,BY,53.6884,23.8258,14.31,97,7.31,few clouds
611,Padang,ID,-0.9492,100.3543,73.4,100,2.3,moderate rain
612,San Andres,CO,12.5847,-81.7006,82.4,65,11.5,few clouds
613,Grand Gaube,MU,-20.0064,57.6608,77.0,82,5.01,light rain
614,Luderitz,NA,-26.6481,15.1594,71.73,37,23.35,clear sky
615,Chiang Klang,TH,19.2938,100.8617,67.03,74,0.63,broken clouds
616,Shatsk,RU,54.0258,41.7119,26.22,97,13.89,overcast clouds
617,Lubango,AO,-14.9172,13.4925,60.87,68,6.42,broken clouds
618,Walvis Bay,NA,-22.9575,14.5053,66.99,82,8.05,broken clouds
619,Wajima,JP,37.4,136.9,32.97,91,22.57,light snow
620,Poindimie,NC,-20.9333,165.3333,80.11,72,13.78,few clouds
621,Grenaa,DK,56.4158,10.8783,30.2,93,6.91,broken clouds
622,General Pico,AR,-35.6566,-63.7568,89.92,17,9.1,overcast clouds
623,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,85.91,61,2.93,clear sky
624,Bodden Town,KY,19.2833,-81.25,78.8,61,14.97,scattered clouds
625,Griffith,US,41.5284,-87.4237,32.0,59,6.91,overcast clouds
626,Nongan,CN,44.382,125.1685,3.2,78,6.71,few clouds
627,Uppsala,SE,60.0,17.75,23.0,93,9.22,overcast clouds
628,Rovaniemi,FI,66.5,25.7167,8.6,85,12.66,light snow
629,Forbes,AU,-33.3833,148.0167,73.99,78,5.01,overcast clouds
630,Arys,KZ,42.4252,68.795,30.2,69,6.71,clear sky
631,Taltal,CL,-25.4,-70.4833,69.67,59,4.14,few clouds
632,Los Llanos De Aridane,ES,28.6585,-17.9182,64.4,94,8.05,broken clouds
633,Vardo,NO,70.3705,31.1107,23.0,93,14.97,light snow
634,Adrar,MR,20.5022,-10.0711,68.38,22,9.73,clear sky
635,Bubaque,GW,11.2833,-15.8333,78.75,73,12.66,clear sky
636,Beidao,CN,34.5686,105.8933,32.59,74,1.07,overcast clouds
637,Lodhran,PK,29.5405,71.6336,51.51,37,0.34,clear sky
638,Milkovo,RU,54.7167,158.6167,-2.79,91,2.06,overcast clouds
639,Lufilufi,WS,-13.8745,-171.5986,78.8,89,16.11,moderate rain
640,Skibbereen,IE,51.55,-9.2667,44.6,100,20.71,light rain
641,Gushikawa,JP,26.3544,127.8686,55.4,81,6.91,broken clouds
642,Akranes,IS,64.3218,-22.0749,30.2,74,2.3,scattered clouds
643,Fitii,PF,-16.7333,-151.0333,79.74,72,6.24,moderate rain
644,Fort Smith,US,35.3859,-94.3986,55.4,44,9.22,clear sky
645,Kozhevnikovo,RU,56.2589,83.9714,-2.0,87,10.0,overcast clouds
646,Katherine,AU,-14.4667,132.2667,77.0,88,1.14,scattered clouds
647,Roebourne,AU,-20.7833,117.1333,80.89,77,3.83,broken clouds
648,Zonguldak,TR,41.25,31.8333,33.01,85,6.4,overcast clouds
649,Soavinandriana,MG,-19.1667,46.7333,59.38,98,5.06,scattered clouds
650,Erzin,TR,36.9559,36.2,44.01,78,8.01,clear sky
651,Omsukchan,RU,62.5333,155.8,-29.74,81,5.03,overcast clouds
652,Chinsali,ZM,-10.5414,32.0816,64.13,92,2.1,overcast clouds
653,Westport,US,41.1415,-73.3579,21.99,42,14.97,clear sky
654,Mbuguni,TZ,-3.5667,36.95,75.2,60,11.5,light rain
655,Severnyy,RU,50.677,36.5532,28.4,93,6.71,light snow
656,Bud,US,39.447,-86.1758,32.0,62,6.17,few clouds
657,Labuhan,ID,-6.8844,112.2051,77.25,88,18.3,overcast clouds
658,Conceicao Do Araguaia,BR,-8.2578,-49.2647,77.76,87,3.09,light rain
659,Broken Hill,AU,-31.95,141.4333,66.2,68,19.57,clear sky
660,Rapar,IN,23.5667,70.6333,61.0,40,9.71,clear sky
661,Benjamin Constant,BR,-4.3831,-70.0311,77.0,88,2.3,scattered clouds
662,Arkhangelsk,RU,64.5401,40.5433,17.6,86,13.42,light snow
663,Brumadinho,BR,-20.1433,-44.1997,84.2,39,6.91,clear sky
664,Morant Bay,JM,17.8815,-76.4093,82.4,65,11.5,broken clouds
665,Bahia Honda,CU,22.9036,-83.1592,70.84,72,13.94,overcast clouds
666,Troitsko-Pechorsk,RU,62.7084,56.1964,-5.28,90,9.78,overcast clouds
667,Aykhal,RU,66.0,111.5,-35.01,81,7.45,overcast clouds
668,Yamada,JP,39.4667,141.95,26.83,84,29.84,clear sky
669,Barabai,ID,-2.5833,115.3833,72.43,86,1.14,moderate rain
670,Ponta Delgada,PT,37.7333,-25.6667,59.0,88,10.36,few clouds
671,Banikoara,BJ,11.2985,2.4386,76.26,18,6.62,clear sky
672,Maridi,SS,4.9158,29.4742,77.27,32,3.49,overcast clouds
673,San Quintin,MX,30.4833,-115.95,59.95,63,14.97,scattered clouds
674,Avera,US,33.194,-82.5271,52.0,32,1.72,clear sky
675,Moose Factory,CA,51.2585,-80.6094,1.4,78,5.75,light snow
676,Lucea,JM,18.451,-78.1736,79.0,73,19.57,scattered clouds
677,Amberg,DE,49.4414,11.8622,43.0,87,6.91,light rain
678,Smithers,CA,54.7804,-127.1743,15.8,67,10.36,broken clouds
679,Neuquen,AR,-38.9516,-68.0591,69.8,68,12.66,clear sky
680,Kavaratti,IN,10.5669,72.642,80.22,73,9.42,few clouds
681,Nyakahanga,TZ,-1.6033,31.1414,59.56,84,3.06,broken clouds
682,Burla,IN,21.5,83.8667,62.46,65,5.86,clear sky
683,Teguldet,RU,57.3064,88.1667,-12.93,88,6.98,overcast clouds
